Academico20,0,480682,27.01421800947867
Academico20,0,480697,27.01421800947867
Academico20,0,480707,27.01421800947867
Academico20,0,480708,27.01421800947867
Academico20,0,480715,27.01421800947867
Academico20,0,480717,27.01421800947867
Academico20,0,1198266,28.90995260663507
Academico20,0,1198267,28.90995260663507
Academico20,0,1198272,28.90995260663507
Academico20,0,1198287,28.90995260663507
Academico20,0,1198297,28.90995260663507
Academico20,0,1198298,28.90995260663507
Academico20,0,1198305,28.90995260663507
Academico20,0,1198307,28.90995260663507
Academico20,1,1,9.004739336492891
Academico20,1,14,17.061611374407583
Academico20,1,15,17.061611374407583
Academico20,1,23,16.113744075829384
Academico20,1,28,17.061611374407583
Academico20,1,29,20.85308056872038
Academico20,1,30,20.85308056872038
Academico20,1,38,19.90521327014218
Academico20,1,41,12.796208530805687
Academico20,1,43,20.85308056872038
Academico20,1,44,17.061611374407583
Academico20,1,49,24.644549763033176
Academico20,1,50,24.644549763033176
Academico20,1,58,23.696682464454977
Academico20,1,61,16.587677725118482
Academico20,1,63,24.644549763033176
Academico20,1,64,20.85308056872038
Academico20,1,69,20.85308056872038
Academico20,1,72,24.644549763033176
Academico20,1,73,24.644549763033176
Academico20,1,86,24.644549763033176
Academico20,1,90,24.644549763033176
Academico20,1,26117,27.01421800947867
Academico20,1,26118,27.01421800947867
Academico20,1,26131,27.01421800947867
Academico20,1,26137,27.01421800947867
Academico20,1,26140,27.01421800947867
Academico20,1,26141,27.01421800947867
Academico20,1,26149,26.066350710900473
Academico20,1,26154,27.01421800947867
Academico20,1,26158,27.01421800947867
Academico20,1,459856,28.90995260663507
Academico20,1,459857,28.90995260663507
Academico20,1,459870,28.90995260663507
Academico20,1,459876,28.90995260663507
Academico20,1,459879,28.90995260663507
Academico20,1,459880,28.90995260663507
Academico20,1,459893,28.90995260663507
Academico20,1,459897,28.90995260663507
Academico20,2,1,8.530805687203792
Academico20,2,7,12.322274881516588
Academico20,2,8,12.322274881516588
Academico20,2,21,12.322274881516588
Academico20,2,40,12.322274881516588
Academico20,2,46,12.322274881516588
Academico20,2,48,12.322274881516588
Academico20,2,440,16.113744075829384
Academico20,2,441,16.113744075829384
Academico20,2,445,16.113744075829384
Academico20,2,454,16.113744075829384
Academico20,2,473,16.113744075829384
Academico20,2,479,13.270142180094787
Academico20,2,481,16.113744075829384
Academico20,2,1526,17.061611374407583
Academico20,2,1527,17.061611374407583
Academico20,2,1531,17.061611374407583
Academico20,2,1534,17.061611374407583
Academico20,2,1535,17.061611374407583
Academico20,2,1537,17.061611374407583
Academico20,2,1567,17.061611374407583
Academico20,2,2067,17.53554502369668
Academico20,2,2068,17.53554502369668
Academico20,2,2073,17.53554502369668
Academico20,2,2075,17.53554502369668
Academico20,2,2076,17.53554502369668
Academico20,2,2093,17.53554502369668
Academico20,2,2108,17.53554502369668
Academico20,2,2212,18.48341232227488
Academico20,2,2213,18.48341232227488
Academico20,2,2216,18.48341232227488
Academico20,2,2217,22.274881516587676
Academico20,2,2218,22.274881516587676
Academico20,2,2221,22.274881516587676
Academico20,2,2222,18.48341232227488
Academico20,2,2223,22.274881516587676
Academico20,2,2243,22.274881516587676
Academico20,2,2246,22.274881516587676
Academico20,2,2247,18.48341232227488
Academico20,2,2258,22.274881516587676
Academico20,2,22427,23.222748815165875
Academico20,2,22428,23.222748815165875
Academico20,2,22431,23.222748815165875
Academico20,2,22433,23.222748815165875
Academico20,2,22437,23.222748815165875
Academico20,2,22439,24.170616113744074
Academico20,2,22440,24.170616113744074
Academico20,2,22443,24.170616113744074
Academico20,2,22445,24.170616113744074
Academico20,2,22449,24.170616113744074
Academico20,2,22451,23.222748815165875
Academico20,2,22465,24.170616113744074
Academico20,2,22466,23.222748815165875
Academico20,2,22468,24.170616113744074
Academico20,2,22480,24.170616113744074
Academico20,2,22703,25.118483412322274
Academico20,2,22704,25.118483412322274
Academico20,2,22707,25.118483412322274
Academico20,2,22709,25.118483412322274
Academico20,2,22713,25.118483412322274
Academico20,2,22715,26.066350710900473
Academico20,2,22716,26.066350710900473
Academico20,2,22719,26.066350710900473
Academico20,2,22721,26.066350710900473
Academico20,2,22725,26.066350710900473
Academico20,2,22727,25.118483412322274
Academico20,2,22741,26.066350710900473
Academico20,2,22744,26.066350710900473
Academico20,2,22756,26.066350710900473
Academico20,2,42571,27.488151658767773
Academico20,2,42572,27.488151658767773
Academico20,2,42575,27.488151658767773
Academico20,2,42577,27.488151658767773
Academico20,2,42597,27.488151658767773
Academico20,2,42600,27.488151658767773
Academico20,2,42612,27.488151658767773
Academico20,2,1082193,28.90995260663507
Academico20,2,1082194,28.90995260663507
Academico20,2,1082197,28.90995260663507
Academico20,2,1082199,28.90995260663507
Academico20,2,1082203,28.90995260663507
Academico20,2,1082219,28.90995260663507
Academico20,2,1082222,28.90995260663507
Academico20,2,1082234,28.90995260663507
Academico20,3,1,8.530805687203792
Academico20,3,5,10.42654028436019
Academico20,3,6,10.42654028436019
Academico20,3,9,10.42654028436019
Academico20,3,18,10.42654028436019
Academico20,3,41,10.42654028436019
Academico20,3,46,10.42654028436019
Academico20,3,236,13.270142180094787
Academico20,3,237,13.270142180094787
Academico20,3,243,15.165876777251185
Academico20,3,244,15.165876777251185
Academico20,3,247,12.322274881516588
Academico20,3,250,13.270142180094787
Academico20,3,256,15.165876777251185
Academico20,3,264,15.165876777251185
Academico20,3,279,15.165876777251185
Academico20,3,282,15.165876777251185
Academico20,3,284,15.165876777251185
Academico20,3,458,16.113744075829384
Academico20,3,459,16.113744075829384
Academico20,3,462,16.113744075829384
Academico20,3,471,16.113744075829384
Academico20,3,479,17.061611374407583
Academico20,3,480,17.061611374407583
Academico20,3,483,17.061611374407583
Academico20,3,492,17.061611374407583
Academico20,3,500,16.113744075829384
Academico20,3,515,17.061611374407583
Academico20,3,518,17.061611374407583
Academico20,3,520,17.061611374407583
Academico20,3,9718,18.48341232227488
Academico20,3,9719,18.48341232227488
Academico20,3,9720,18.48341232227488
Academico20,3,9734,18.48341232227488
Academico20,3,9737,22.274881516587676
Academico20,3,9738,22.274881516587676
Academico20,3,9739,22.274881516587676
Academico20,3,9753,22.274881516587676
Academico20,3,9754,20.379146919431278
Academico20,3,9756,18.48341232227488
Academico20,3,9759,22.274881516587676
Academico20,3,9775,22.274881516587676
Academico20,3,9778,22.274881516587676
Academico20,3,11385,23.222748815165875
Academico20,3,11386,23.222748815165875
Academico20,3,11401,23.222748815165875
Academico20,3,11407,23.222748815165875
Academico20,3,11417,23.222748815165875
Academico20,3,11423,23.222748815165875
Academico20,3,11426,23.222748815165875
Academico20,3,41791,24.644549763033176
Academico20,3,41792,24.644549763033176
Academico20,3,41813,24.644549763033176
Academico20,3,41814,24.644549763033176
Academico20,3,41820,24.644549763033176
Academico20,3,41823,24.644549763033176
Academico20,3,41829,24.644549763033176
Academico20,3,41832,24.644549763033176
Academico20,3,72101,25.118483412322274
Academico20,3,72102,25.118483412322274
Academico20,3,72106,26.540284360189574
Academico20,3,72107,26.540284360189574
Academico20,3,72111,25.118483412322274
Academico20,3,72128,26.540284360189574
Academico20,3,72129,26.540284360189574
Academico20,3,72135,26.540284360189574
Academico20,3,72138,26.540284360189574
Academico20,3,72144,26.540284360189574
Academico20,3,72147,26.540284360189574
Academico20,3,133108,28.90995260663507
Academico20,3,133109,28.90995260663507
Academico20,3,133130,28.90995260663507
Academico20,3,133131,28.90995260663507
Academico20,3,133137,28.90995260663507
Academico20,3,133140,28.90995260663507
Academico20,3,133146,28.90995260663507
Academico20,3,133149,28.90995260663507
Academico20,4,1,10.42654028436019
Academico20,4,7,13.270142180094787
Academico20,4,8,13.270142180094787
Academico20,4,10,13.270142180094787
Academico20,4,17,13.270142180094787
Academico20,4,19,17.061611374407583
Academico20,4,20,17.061611374407583
Academico20,4,22,17.061611374407583
Academico20,4,24,14.218009478672986
Academico20,4,29,17.061611374407583
Academico20,4,31,13.270142180094787
Academico20,4,33,17.061611374407583
Academico20,4,38,16.113744075829384
Academico20,4,51,17.061611374407583
Academico20,4,60,17.061611374407583
Academico20,4,1335,18.48341232227488
Academico20,4,1336,18.48341232227488
Academico20,4,1341,18.48341232227488
Academico20,4,1348,18.48341232227488
Academico20,4,1351,18.48341232227488
Academico20,4,1353,22.274881516587676
Academico20,4,1354,22.274881516587676
Academico20,4,1359,22.274881516587676
Academico20,4,1366,22.274881516587676
Academico20,4,1369,22.274881516587676
Academico20,4,1371,18.48341232227488
Academico20,4,1377,23.222748815165875
Academico20,4,1378,23.222748815165875
Academico20,4,1383,23.222748815165875
Academico20,4,1390,23.222748815165875
Academico20,4,1393,23.222748815165875
Academico20,4,1395,23.222748815165875
Academico20,4,1401,22.274881516587676
Academico20,4,1405,24.644549763033176
Academico20,4,1406,24.644549763033176
Academico20,4,1411,24.644549763033176
Academico20,4,1418,24.644549763033176
Academico20,4,1421,24.644549763033176
Academico20,4,1423,24.644549763033176
Academico20,4,1429,23.696682464454977
Academico20,4,1433,23.222748815165875
Academico20,4,1440,20.85308056872038
Academico20,4,1443,24.644549763033176
Academico20,4,1446,24.644549763033176
Academico20,4,2805,26.066350710900473
Academico20,4,2806,26.066350710900473
Academico20,4,2811,26.066350710900473
Academico20,4,2818,26.066350710900473
Academico20,4,2821,26.066350710900473
Academico20,4,2829,27.01421800947867
Academico20,4,2830,27.01421800947867
Academico20,4,2835,27.01421800947867
Academico20,4,2842,27.01421800947867
Academico20,4,2845,27.01421800947867
Academico20,4,2847,27.01421800947867
Academico20,4,2853,26.066350710900473
Academico20,4,2867,27.01421800947867
Academico20,4,2870,27.01421800947867
Academico20,4,10246,28.90995260663507
Academico20,4,10247,28.90995260663507
Academico20,4,10252,28.90995260663507
Academico20,4,10259,28.90995260663507
Academico20,4,10262,28.90995260663507
Academico20,4,10264,28.90995260663507
Academico20,4,10284,28.90995260663507
Academico20,4,10287,28.90995260663507
Academico20,5,1,19.43127962085308
Academico20,5,8,26.066350710900473
Academico20,5,9,26.066350710900473
Academico20,5,12,26.066350710900473
Academico20,5,15,26.066350710900473
Academico20,5,18,26.066350710900473
Academico20,5,22,25.118483412322274
Academico20,5,32,26.066350710900473
Academico20,5,45,26.066350710900473
Academico20,5,49,26.066350710900473
Academico20,5,75516,27.01421800947867
Academico20,5,75517,27.01421800947867
Academico20,5,75520,27.01421800947867
Academico20,5,75523,27.01421800947867
Academico20,5,75540,27.01421800947867
Academico20,5,75553,27.01421800947867
Academico20,5,75557,27.01421800947867
Academico20,5,237140,28.90995260663507
Academico20,5,237141,28.90995260663507
Academico20,5,237144,28.90995260663507
Academico20,5,237147,28.90995260663507
Academico20,5,237150,28.90995260663507
Academico20,5,237164,28.90995260663507
Academico20,5,237177,28.90995260663507
Academico20,5,237181,28.90995260663507
Academico20,6,1,11.374407582938389
Academico20,6,133,12.322274881516588
Academico20,6,134,12.322274881516588
Academico20,6,142,12.322274881516588
Academico20,6,162,16.113744075829384
Academico20,6,163,16.113744075829384
Academico20,6,171,16.113744075829384
Academico20,6,191,12.322274881516588
Academico20,6,194,16.113744075829384
Academico20,6,203,16.113744075829384
Academico20,6,560,18.48341232227488
Academico20,6,561,18.48341232227488
Academico20,6,567,25.118483412322274
Academico20,6,568,25.118483412322274
Academico20,6,574,18.48341232227488
Academico20,6,580,26.540284360189574
Academico20,6,581,26.540284360189574
Academico20,6,582,22.748815165876778
Academico20,6,587,19.90521327014218
Academico20,6,593,25.118483412322274
Academico20,6,595,26.540284360189574
Academico20,6,596,26.540284360189574
Academico20,6,605,26.540284360189574
Academico20,6,606,26.540284360189574
Academico20,6,615,26.540284360189574
Academico20,6,621,26.540284360189574
Academico20,6,35063,28.90995260663507
Academico20,6,35064,28.90995260663507
Academico20,6,35078,28.90995260663507
Academico20,6,35079,28.90995260663507
Academico20,6,35088,28.90995260663507
Academico20,6,35089,28.90995260663507
Academico20,6,35098,28.90995260663507
Academico20,6,35104,28.90995260663507
Academico20,7,1,10.90047393364929
Academico20,7,7,21.327014218009477
Academico20,7,8,21.327014218009477
Academico20,7,23,21.327014218009477
Academico20,7,27,21.327014218009477
Academico20,7,29,21.327014218009477
Academico20,7,46,21.327014218009477
Academico20,7,48,21.327014218009477
Academico20,7,200,23.696682464454977
Academico20,7,201,23.696682464454977
Academico20,7,211,23.696682464454977
Academico20,7,216,23.696682464454977
Academico20,7,217,23.696682464454977
Academico20,7,222,23.696682464454977
Academico20,7,223,27.488151658767773
Academico20,7,224,27.488151658767773
Academico20,7,233,23.696682464454977
Academico20,7,234,27.488151658767773
Academico20,7,235,23.696682464454977
Academico20,7,239,27.488151658767773
Academico20,7,240,27.488151658767773
Academico20,7,245,27.488151658767773
Academico20,7,246,23.696682464454977
Academico20,7,263,26.066350710900473
Academico20,7,264,27.488151658767773
Academico20,7,427863,28.90995260663507
Academico20,7,427864,28.90995260663507
Academico20,7,427874,28.90995260663507
Academico20,7,427879,28.90995260663507
Academico20,7,427880,28.90995260663507
Academico20,7,427885,28.90995260663507
Academico20,7,427886,28.90995260663507
Academico20,7,427904,28.90995260663507
Academico20,8,1,10.42654028436019
Academico20,8,7,16.113744075829384
Academico20,8,8,16.113744075829384
Academico20,8,24,16.113744075829384
Academico20,8,25,16.113744075829384
Academico20,8,27,16.113744075829384
Academico20,8,30,17.061611374407583
Academico20,8,31,17.061611374407583
Academico20,8,35,14.218009478672986
Academico20,8,40,11.374407582938389
Academico20,8,47,17.061611374407583
Academico20,8,48,17.061611374407583
Academico20,8,50,17.061611374407583
Academico20,8,53,16.113744075829384
Academico20,8,66,17.061611374407583
Academico20,8,71,17.061611374407583
Academico20,8,161,20.379146919431278
Academico20,8,162,20.379146919431278
Academico20,8,167,20.379146919431278
Academico20,8,168,24.170616113744074
Academico20,8,169,24.170616113744074
Academico20,8,174,24.170616113744074
Academico20,8,175,20.379146919431278
Academico20,8,196,24.170616113744074
Academico20,8,202,24.170616113744074
Academico20,8,207,20.379146919431278
Academico20,8,209,24.170616113744074
Academico20,8,641,24.644549763033176
Academico20,8,642,24.644549763033176
Academico20,8,647,24.644549763033176
Academico20,8,656,24.644549763033176
Academico20,8,669,24.644549763033176
Academico20,8,673,24.644549763033176
Academico20,8,682,24.644549763033176
Academico20,8,1393,27.01421800947867
Academico20,8,1394,27.01421800947867
Academico20,8,1396,26.066350710900473
Academico20,8,1399,27.01421800947867
Academico20,8,1408,27.01421800947867
Academico20,8,1421,27.01421800947867
Academico20,8,1425,27.01421800947867
Academico20,8,1434,27.01421800947867
Academico20,8,542318,28.90995260663507
Academico20,8,542319,28.90995260663507
Academico20,8,542324,28.90995260663507
Academico20,8,542325,28.90995260663507
Academico20,8,542333,28.90995260663507
Academico20,8,542346,28.90995260663507
Academico20,8,542350,28.90995260663507
Academico20,8,542359,28.90995260663507
Academico20,9,1,10.90047393364929
Academico20,9,6,16.113744075829384
Academico20,9,7,16.113744075829384
Academico20,9,8,16.113744075829384
Academico20,9,14,16.113744075829384
Academico20,9,18,16.113744075829384
Academico20,9,20,17.061611374407583
Academico20,9,21,17.061611374407583
Academico20,9,22,17.061611374407583
Academico20,9,24,11.848341232227488
Academico20,9,28,17.061611374407583
Academico20,9,32,17.061611374407583
Academico20,9,34,16.113744075829384
Academico20,9,41,20.85308056872038
Academico20,9,42,20.85308056872038
Academico20,9,43,20.85308056872038
Academico20,9,45,19.43127962085308
Academico20,9,49,20.85308056872038
Academico20,9,53,20.85308056872038
Academico20,9,55,19.90521327014218
Academico20,9,62,17.061611374407583
Academico20,9,73,24.644549763033176
Academico20,9,74,24.644549763033176
Academico20,9,75,24.644549763033176
Academico20,9,77,23.222748815165875
Academico20,9,81,24.644549763033176
Academico20,9,85,24.644549763033176
Academico20,9,87,23.696682464454977
Academico20,9,94,20.85308056872038
Academico20,9,105,20.85308056872038
Academico20,9,110,24.644549763033176
Academico20,9,114,24.644549763033176
Academico20,9,14478,26.540284360189574
Academico20,9,14479,26.540284360189574
Academico20,9,14480,26.540284360189574
Academico20,9,14486,26.540284360189574
Academico20,9,14490,26.540284360189574
Academico20,9,14515,26.540284360189574
Academico20,9,14516,26.540284360189574
Academico20,9,14519,26.540284360189574
Academico20,9,34843,28.90995260663507
Academico20,9,34844,28.90995260663507
Academico20,9,34845,28.90995260663507
Academico20,9,34851,28.90995260663507
Academico20,9,34855,28.90995260663507
Academico20,9,34880,28.90995260663507
Academico20,9,34881,28.90995260663507
Academico20,9,34884,28.90995260663507
Academico30,0,1,8.056872037914692
Academico30,0,5,15.639810426540285
Academico30,0,6,15.639810426540285
Academico30,0,9,19.43127962085308
Academico30,0,10,19.43127962085308
Academico30,0,12,11.848341232227488
Academico30,0,13,15.639810426540285
Academico30,0,15,19.43127962085308
Academico30,0,22,23.222748815165875
Academico30,0,23,23.222748815165875
Academico30,0,25,15.639810426540285
Academico30,0,26,19.43127962085308
Academico30,0,28,23.222748815165875
Academico30,0,35,19.43127962085308
Academico30,0,36,23.222748815165875
Academico30,0,42,23.222748815165875
Academico30,0,63,23.222748815165875
Academico30,0,316,23.696682464454977
Academico30,0,317,23.696682464454977
Academico30,0,320,23.696682464454977
Academico30,0,323,26.540284360189574
Academico30,0,324,26.540284360189574
Academico30,0,327,26.540284360189574
Academico30,0,328,26.540284360189574
Academico30,0,330,23.696682464454977
Academico30,0,331,27.488151658767773
Academico30,0,332,27.488151658767773
Academico30,0,335,27.488151658767773
Academico30,0,336,27.488151658767773
Academico30,0,338,24.644549763033176
Academico30,0,339,26.540284360189574
Academico30,0,340,27.488151658767773
Academico30,0,353,27.488151658767773
Academico30,0,361,27.488151658767773
Academico30,0,370,27.488151658767773
Academico30,0,372,27.488151658767773
Academico30,0,680,30.805687203791468
Academico30,0,681,30.805687203791468
Academico30,0,684,30.805687203791468
Academico30,0,686,30.805687203791468
Academico30,0,690,29.85781990521327
Academico30,0,693,34.59715639810427
Academico30,0,694,34.59715639810427
Academico30,0,697,34.59715639810427
Academico30,0,699,34.59715639810427
Academico30,0,703,33.649289099526065
Academico30,0,705,27.96208530805687
Academico30,0,706,30.805687203791468
Academico30,0,713,34.59715639810427
Academico30,0,722,33.649289099526065
Academico30,0,724,34.59715639810427
Academico30,0,729,27.96208530805687
Academico30,0,731,34.59715639810427
Academico30,0,732,34.59715639810427
Academico30,0,734,34.59715639810427
Academico30,0,864,35.07109004739336
Academico30,0,865,35.07109004739336
Academico30,0,868,35.07109004739336
Academico30,0,870,35.07109004739336
Academico30,0,876,35.07109004739336
Academico30,0,879,38.86255924170616
Academico30,0,880,38.86255924170616
Academico30,0,883,38.86255924170616
Academico30,0,885,38.86255924170616
Academico30,0,889,37.91469194312796
Academico30,0,891,38.86255924170616
Academico30,0,892,35.07109004739336
Academico30,0,894,35.07109004739336
Academico30,0,899,38.86255924170616
Academico30,0,910,38.86255924170616
Academico30,0,912,37.44075829383886
Academico30,0,917,38.86255924170616
Academico30,0,918,38.86255924170616
Academico30,0,920,38.86255924170616
Academico30,0,2696,40.28436018957346
Academico30,0,2697,40.28436018957346
Academico30,0,2700,40.28436018957346
Academico30,0,2702,40.28436018957346
Academico30,0,2706,39.33649289099526
Academico30,0,2708,40.28436018957346
Academico30,0,2716,40.28436018957346
Academico30,0,2727,40.28436018957346
Academico30,0,2734,40.28436018957346
Academico30,0,2735,40.28436018957346
Academico30,0,2737,40.28436018957346
Academico30,0,54807,41.23222748815166
Academico30,0,54808,41.23222748815166
Academico30,0,54811,41.23222748815166
Academico30,0,54813,41.23222748815166
Academico30,0,54819,41.23222748815166
Academico30,0,54827,41.23222748815166
Academico30,0,54838,41.23222748815166
Academico30,0,54845,41.23222748815166
Academico30,0,54846,41.23222748815166
Academico30,0,54848,41.23222748815166
Academico30,1,1,14.691943127962086
Academico30,1,97,21.327014218009477
Academico30,1,98,21.327014218009477
Academico30,1,104,21.327014218009477
Academico30,1,106,28.90995260663507
Academico30,1,107,28.90995260663507
Academico30,1,108,22.274881516587676
Academico30,1,113,28.90995260663507
Academico30,1,115,21.327014218009477
Academico30,1,116,25.118483412322274
Academico30,1,123,33.649289099526065
Academico30,1,124,33.649289099526065
Academico30,1,125,27.01421800947867
Academico30,1,130,33.649289099526065
Academico30,1,132,26.066350710900473
Academico30,1,133,33.649289099526065
Academico30,1,140,28.90995260663507
Academico30,1,141,34.59715639810427
Academico30,1,142,34.59715639810427
Academico30,1,143,27.96208530805687
Academico30,1,148,34.59715639810427
Academico30,1,150,27.01421800947867
Academico30,1,151,34.59715639810427
Academico30,1,158,29.85781990521327
Academico30,1,159,33.649289099526065
Academico30,1,160,36.492890995260666
Academico30,1,161,36.492890995260666
Academico30,1,162,29.85781990521327
Academico30,1,167,36.492890995260666
Academico30,1,169,28.90995260663507
Academico30,1,170,36.492890995260666
Academico30,1,177,36.492890995260666
Academico30,1,178,35.54502369668246
Academico30,1,179,34.59715639810427
Academico30,1,187,36.492890995260666
Academico30,1,197,36.492890995260666
Academico30,1,199,36.492890995260666
Academico30,1,200,36.492890995260666
Academico30,1,201,36.492890995260666
Academico30,1,130662,37.91469194312796
Academico30,1,130663,37.91469194312796
Academico30,1,130669,37.91469194312796
Academico30,1,130672,37.91469194312796
Academico30,1,130679,37.91469194312796
Academico30,1,130684,36.96682464454976
Academico30,1,130689,37.91469194312796
Academico30,1,130699,37.91469194312796
Academico30,1,130701,37.91469194312796
Academico30,1,130702,37.91469194312796
Academico30,1,130703,37.91469194312796
Academico30,1,152466,40.28436018957346
Academico30,1,152467,40.28436018957346
Academico30,1,152473,40.28436018957346
Academico30,1,152476,40.28436018957346
Academico30,1,152483,40.28436018957346
Academico30,1,152485,38.388625592417064
Academico30,1,152488,39.33649289099526
Academico30,1,152493,40.28436018957346
Academico30,1,152503,40.28436018957346
Academico30,1,152505,40.28436018957346
Academico30,1,152506,40.28436018957346
Academico30,1,152507,40.28436018957346
Academico30,1,157162,40.758293838862556
Academico30,1,157163,40.758293838862556
Academico30,1,157169,40.758293838862556
Academico30,1,157172,40.758293838862556
Academico30,1,157179,40.758293838862556
Academico30,1,157189,40.758293838862556
Academico30,1,157199,40.758293838862556
Academico30,1,157201,40.758293838862556
Academico30,1,157202,40.758293838862556
Academico30,1,157203,40.758293838862556
Academico30,1,166351,41.23222748815166
Academico30,1,166352,41.23222748815166
